week,category,sku_count,brand_count,weekly_sales,promo_active,normal_price,promo_price
51,Daging Segar,184,8,834,0,14999,5999
51,Minyak Goreng,179,13,452,1,5999,10968
51,Kentang Goreng,163,7,305,1,19999,11905
51,Telur,193,9,483,0,9999,14999
51,Seafood Segar,136,18,576,0,14999,9999
51,Mentega,120,15,436,0,24999,14999
51,Krim,42,10,223,1,24999,20474
51,Bihun,113,13,599,0,19999,24999
52,Susu Bubuk,86,14,605,1,24999,11325
52,Biskuit,37,27,366,1,9999,19994
52,Sirup,29,11,837,0,14999,24999
52,Soda,53,7,627,0,14999,24999
52,Cokelat,67,21,376,0,9999,5999
52,Roti,64,15,318,0,19999,19999
52,Sereal,107,11,772,0,19999,19999
52,Mie Instan,186,8,782,1,19999,12781
52,Kopi Bubuk,165,9,335,0,14999,9999
52,Sarden Kaleng,86,5,228,0,24999,14999
52,Jus Kemasan,109,15,313,0,5999,24999
52,Buah Kering,172,21,350,0,19999,5999
52,Beras,134,19,287,0,24999,19999
52,Teh,184,23,549,0,9999,14999
52,Pasta,152,25,747,1,9999,20769
52,Mayones,180,13,562,0,24999,24999
52,Kecap,165,8,251,1,9999,5141
52,Penyedap Rasa,79,3,130,0,19999,5999
52,Saos,194,20,538,1,24999,4436
52,Garam,139,10,295,1,19999,22310
52,Gula,168,13,501,1,24999,13359
52,Kaldu Jamur,98,11,402,0,5999,14999
52,Selai,186,22,471,0,19999,19999
52,Permen,179,18,380,0,9999,19999
52,Gulali,65,5,308,0,5999,9999
52,Makaroni,162,8,621,0,24999,24999
52,Marshmallow,132,10,427,0,14999,24999
52,Kuaci,73,3,249,0,24999,9999
52,Yogurt,195,8,350,0,14999,24999
52,Keju,168,12,624,1,5999,11361
52,Nugget,175,13,643,0,19999,5999
52,Air Mineral,195,8,1119,0,14999,19999
52,Minuman Isotonik,164,17,757,1,24999,20953
52,Keripik,172,20,855,1,9999,4914
52,Susu Kemasan,154,12,719,0,5999,9999
52,Kopi Kemasan,189,11,369,0,19999,9999
52,Kacang,165,10,354,0,14999,24999
52,Buah-Buahan,179,13,501,0,5999,19999
52,Sayur-Sayuran,196,11,260,0,19999,9999
52,Ice Cream,174,16,355,0,14999,5999
52,Kornet,136,9,623,0,24999,5999
52,Daging Segar,184,8,880,1,14999,19449
52,Minyak Goreng,179,13,463,0,5999,19999
52,Kentang Goreng,163,7,385,0,19999,19999
52,Telur,193,9,489,0,9999,14999
52,Seafood Segar,136,18,770,0,14999,19999
52,Mentega,120,15,369,0,24999,19999
52,Krim,42,10,214,0,24999,24999
52,Bihun,113,13,510,0,19999,9999
53,Susu Bubuk,86,14,646,0,24999,9999
53,Biskuit,37,27,379,1,9999,19596
53,Sirup,29,11,1011,1,14999,5257
53,Soda,53,7,559,1,14999,19072
53,Cokelat,67,21,378,0,9999,19999
53,Roti,64,15,290,0,19999,9999
53,Sereal,107,11,991,0,19999,9999
53,Mie Instan,186,8,727,0,19999,24999
53,Kopi Bubuk,165,9,411,0,14999,19999
53,Sarden Kaleng,86,5,227,1,24999,5164
53,Jus Kemasan,109,15,291,0,5999,9999
53,Buah Kering,172,21,556,0,19999,14999
53,Beras,134,19,338,0,24999,19999
53,Teh,184,23,643,0,9999,14999
53,Pasta,152,25,641,0,9999,5999
53,Mayones,180,13,551,0,24999,24999
53,Kecap,165,8,292,1,9999,8757
53,Penyedap Rasa,79,3,135,0,19999,5999
53,Saos,194,20,493,0,24999,5999
53,Garam,139,10,299,1,19999,8804
53,Gula,168,13,481,0,24999,19999
53,Kaldu Jamur,98,11,448,0,5999,24999
53,Selai,186,22,487,1,19999,12246
53,Permen,179,18,365,0,9999,9999
53,Gulali,65,5,231,0,5999,14999
53,Makaroni,162,8,556,1,24999,18945
53,Marshmallow,132,10,437,1,14999,13340
53,Kuaci,73,3,238,0,24999,24999
53,Yogurt,195,8,378,0,14999,19999
53,Keju,168,12,563,0,5999,24999
53,Nugget,175,13,740,1,19999,5061
53,Air Mineral,195,8,868,0,14999,19999
53,Minuman Isotonik,164,17,627,0,24999,9999
53,Keripik,172,20,691,0,9999,9999
53,Susu Kemasan,154,12,718,0,5999,24999
53,Kopi Kemasan,189,11,388,0,19999,24999
53,Kacang,165,10,473,0,14999,9999
53,Buah-Buahan,179,13,568,0,5999,9999
53,Sayur-Sayuran,196,11,253,0,19999,19999
53,Ice Cream,174,16,467,0,14999,9999
53,Kornet,136,9,517,0,24999,5999
53,Daging Segar,184,8,773,0,14999,24999
53,Minyak Goreng,179,13,470,1,5999,4603
53,Kentang Goreng,163,7,376,0,19999,24999
53,Telur,193,9,552,0,9999,5999
53,Seafood Segar,136,18,617,0,14999,14999
53,Mentega,120,15,345,0,24999,5999
53,Krim,42,10,205,1,24999,16292
53,Bihun,113,13,582,1,19999,8254
54,Susu Bubuk,86,14,634,1,24999,21219
54,Biskuit,37,27,392,0,9999,14999
54,Sirup,29,11,830,0,14999,9999
54,Soda,53,7,629,1,14999,13166
54,Cokelat,67,21,503,0,9999,24999
54,Roti,64,15,314,1,19999,15252
54,Sereal,107,11,1041,0,19999,19999
54,Mie Instan,186,8,718,1,19999,11710
54,Kopi Bubuk,165,9,332,0,14999,24999
54,Sarden Kaleng,86,5,238,0,24999,9999
54,Jus Kemasan,109,15,241,0,5999,19999
54,Buah Kering,172,21,488,0,19999,14999
54,Beras,134,19,266,0,24999,9999
54,Teh,184,23,507,1,9999,16018
54,Pasta,152,25,764,0,9999,19999
54,Mayones,180,13,760,1,24999,7425
54,Kecap,165,8,221,0,9999,24999
54,Penyedap Rasa,79,3,128,1,19999,4497
54,Saos,194,20,462,0,24999,24999
54,Garam,139,10,287,0,19999,5999
54,Gula,168,13,477,0,24999,24999
54,Kaldu Jamur,98,11,414,0,5999,24999
54,Selai,186,22,433,0,19999,9999
54,Permen,179,18,375,1,9999,15234
54,Gulali,65,5,328,0,5999,24999
54,Makaroni,162,8,549,0,24999,24999
54,Marshmallow,132,10,365,1,14999,8432
54,Kuaci,73,3,150,0,24999,9999
54,Yogurt,195,8,371,0,14999,24999
54,Keju,168,12,787,1,5999,14586
54,Nugget,175,13,814,0,19999,24999
54,Air Mineral,195,8,899,0,14999,9999
54,Minuman Isotonik,164,17,663,0,24999,14999
54,Keripik,172,20,989,0,9999,19999
54,Susu Kemasan,154,12,752,0,5999,19999
54,Kopi Kemasan,189,11,413,0,19999,14999
54,Kacang,165,10,414,0,14999,9999
54,Buah-Buahan,179,13,636,0,5999,24999
54,Sayur-Sayuran,196,11,270,0,19999,14999
54,Ice Cream,174,16,407,0,14999,14999
54,Kornet,136,9,648,0,24999,24999
54,Daging Segar,184,8,805,0,14999,19999
54,Minyak Goreng,179,13,466,0,5999,9999
54,Kentang Goreng,163,7,350,0,19999,9999
54,Telur,193,9,401,1,9999,17805
54,Seafood Segar,136,18,603,0,14999,24999
54,Mentega,120,15,365,0,24999,14999
54,Krim,42,10,176,0,24999,5999
54,Bihun,113,13,533,1,19999,14050
55,Susu Bubuk,86,14,672,0,24999,14999
55,Biskuit,37,27,345,0,9999,24999
55,Sirup,29,11,693,0,14999,9999
55,Soda,53,7,531,0,14999,5999
55,Cokelat,67,21,493,1,9999,4240
55,Roti,64,15,321,0,19999,19999
55,Sereal,107,11,944,0,19999,19999
55,Mie Instan,186,8,726,1,19999,14038
55,Kopi Bubuk,165,9,301,0,14999,5999
55,Sarden Kaleng,86,5,253,0,24999,14999
55,Jus Kemasan,109,15,335,0,5999,9999
55,Buah Kering,172,21,544,0,19999,19999
55,Beras,134,19,251,0,24999,9999
55,Teh,184,23,561,0,9999,9999
55,Pasta,152,25,826,0,9999,5999
55,Mayones,180,13,668,0,24999,14999
55,Kecap,165,8,240,0,9999,5999
55,Penyedap Rasa,79,3,132,1,19999,12282
55,Saos,194,20,393,0,24999,5999
55,Garam,139,10,287,0,19999,9999
55,Gula,168,13,428,0,24999,24999
55,Kaldu Jamur,98,11,441,1,5999,15559
55,Selai,186,22,488,1,19999,21818
55,Permen,179,18,295,0,9999,24999
55,Gulali,65,5,223,0,5999,9999
55,Makaroni,162,8,611,0,24999,9999
55,Marshmallow,132,10,442,0,14999,9999
55,Kuaci,73,3,222,0,24999,14999
55,Yogurt,195,8,374,0,14999,9999
55,Keju,168,12,773,0,5999,14999
55,Nugget,175,13,666,0,19999,19999
55,Air Mineral,195,8,984,0,14999,19999
55,Minuman Isotonik,164,17,767,0,24999,19999
55,Keripik,172,20,793,0,9999,19999
55,Susu Kemasan,154,12,775,0,5999,5999
55,Kopi Kemasan,189,11,443,0,19999,19999
55,Kacang,165,10,405,0,14999,14999
55,Buah-Buahan,179,13,597,0,5999,24999
55,Sayur-Sayuran,196,11,270,0,19999,19999
55,Ice Cream,174,16,377,0,14999,5999
55,Kornet,136,9,688,0,24999,19999
55,Daging Segar,184,8,780,0,14999,9999
55,Minyak Goreng,179,13,503,0,5999,5999
55,Kentang Goreng,163,7,337,0,19999,5999
55,Telur,193,9,454,0,9999,5999
55,Seafood Segar,136,18,666,0,14999,5999
55,Mentega,120,15,320,0,24999,14999
55,Krim,42,10,227,1,24999,15221
55,Bihun,113,13,625,0,19999,5999
56,Susu Bubuk,86,14,568,0,24999,24999
56,Biskuit,37,27,329,0,9999,19999
56,Sirup,29,11,891,1,14999,16081
56,Soda,53,7,682,0,14999,5999
56,Cokelat,67,21,512,1,9999,22379
56,Roti,64,15,336,0,19999,19999
56,Sereal,107,11,1176,0,19999,19999
56,Mie Instan,186,8,713,1,19999,8854
56,Kopi Bubuk,165,9,365,1,14999,4628
56,Sarden Kaleng,86,5,256,1,24999,13266
56,Jus Kemasan,109,15,304,0,5999,9999
56,Buah Kering,172,21,494,0,19999,19999
56,Beras,134,19,303,0,24999,14999
56,Teh,184,23,619,0,9999,9999
56,Pasta,152,25,786,1,9999,5045
56,Mayones,180,13,613,1,24999,19153
56,Kecap,165,8,265,0,9999,24999
56,Penyedap Rasa,79,3,121,1,19999,14902
56,Saos,194,20,546,0,24999,9999
56,Garam,139,10,289,1,19999,21859
56,Gula,168,13,466,1,24999,17085
56,Kaldu Jamur,98,11,378,0,5999,14999
56,Selai,186,22,455,0,19999,5999
56,Permen,179,18,379,1,9999,19964
56,Gulali,65,5,247,1,5999,10624
56,Makaroni,162,8,686,0,24999,19999
56,Marshmallow,132,10,380,1,14999,5270
56,Kuaci,73,3,283,1,24999,12566
56,Yogurt,195,8,382,0,14999,9999
56,Keju,168,12,777,1,5999,5154
56,Nugget,175,13,779,0,19999,19999
56,Air Mineral,195,8,924,0,14999,9999
56,Minuman Isotonik,164,17,723,1,24999,11758
56,Keripik,172,20,972,0,9999,24999
56,Susu Kemasan,154,12,530,0,5999,19999
56,Kopi Kemasan,189,11,339,0,19999,19999
56,Kacang,165,10,477,0,14999,9999
56,Buah-Buahan,179,13,508,0,5999,5999
56,Sayur-Sayuran,196,11,312,1,19999,8865
56,Ice Cream,174,16,453,0,14999,5999
56,Kornet,136,9,601,0,24999,24999
56,Daging Segar,184,8,869,0,14999,24999
56,Minyak Goreng,179,13,661,0,5999,14999
56,Kentang Goreng,163,7,282,1,19999,17528
56,Telur,193,9,396,0,9999,5999
56,Seafood Segar,136,18,740,0,14999,5999
56,Mentega,120,15,401,0,24999,24999
56,Krim,42,10,224,1,24999,14061
56,Bihun,113,13,648,1,19999,16396
57,Susu Bubuk,86,14,502,0,24999,14999
57,Biskuit,37,27,350,1,9999,11625
57,Sirup,29,11,756,0,14999,9999
57,Soda,53,7,619,0,14999,14999
57,Cokelat,67,21,344,1,9999,20671
57,Roti,64,15,365,0,19999,19999
57,Sereal,107,11,704,1,19999,12003
57,Mie Instan,186,8,849,0,19999,5999
57,Kopi Bubuk,165,9,348,0,14999,14999
57,Sarden Kaleng,86,5,263,0,24999,14999
57,Jus Kemasan,109,15,288,0,5999,19999
57,Buah Kering,172,21,434,0,19999,9999
57,Beras,134,19,256,0,24999,14999
57,Teh,184,23,582,0,9999,19999
57,Pasta,152,25,686,0,9999,24999
57,Mayones,180,13,599,0,24999,19999
57,Kecap,165,8,252,1,9999,14864
57,Penyedap Rasa,79,3,147,0,19999,14999
57,Saos,194,20,546,1,24999,15814
57,Garam,139,10,306,0,19999,5999
57,Gula,168,13,504,0,24999,14999
57,Kaldu Jamur,98,11,389,0,5999,9999
57,Selai,186,22,430,0,19999,24999
57,Permen,179,18,373,0,9999,5999
57,Gulali,65,5,271,1,5999,4227
57,Makaroni,162,8,524,1,24999,5320
57,Marshmallow,132,10,382,1,14999,20553
57,Kuaci,73,3,266,0,24999,24999
57,Yogurt,195,8,440,1,14999,8146
57,Keju,168,12,635,0,5999,14999
57,Nugget,175,13,735,1,19999,14104
57,Air Mineral,195,8,998,0,14999,24999
57,Minuman Isotonik,164,17,756,0,24999,9999
57,Keripik,172,20,874,0,9999,19999
57,Susu Kemasan,154,12,748,0,5999,14999
57,Kopi Kemasan,189,11,393,0,19999,14999
57,Kacang,165,10,416,1,14999,5336
57,Buah-Buahan,179,13,525,0,5999,9999
57,Sayur-Sayuran,196,11,250,1,19999,11046
57,Ice Cream,174,16,413,1,14999,4728
57,Kornet,136,9,537,1,24999,4642
57,Daging Segar,184,8,806,0,14999,14999
57,Minyak Goreng,179,13,563,0,5999,24999
57,Kentang Goreng,163,7,384,0,19999,14999
57,Telur,193,9,420,0,9999,5999
57,Seafood Segar,136,18,564,0,14999,14999
57,Mentega,120,15,405,0,24999,5999
57,Krim,42,10,187,0,24999,14999
57,Bihun,113,13,560,0,19999,9999
58,Susu Bubuk,86,14,678,1,24999,18469
58,Biskuit,37,27,381,0,9999,14999
58,Sirup,29,11,823,0,14999,9999
58,Soda,53,7,617,0,14999,9999
58,Cokelat,67,21,440,0,9999,14999
58,Roti,64,15,368,1,19999,14117
58,Sereal,107,11,1117,0,19999,14999
58,Mie Instan,186,8,813,0,19999,9999
58,Kopi Bubuk,165,9,380,1,14999,5071
58,Sarden Kaleng,86,5,251,0,24999,5999
58,Jus Kemasan,109,15,334,0,5999,14999
58,Buah Kering,172,21,466,0,19999,14999
58,Beras,134,19,273,0,24999,19999
58,Teh,184,23,616,0,9999,5999
58,Pasta,152,25,709,0,9999,9999
58,Mayones,180,13,563,0,24999,24999
58,Kecap,165,8,271,1,9999,5131
58,Penyedap Rasa,79,3,128,0,19999,19999
58,Saos,194,20,460,0,24999,19999
58,Garam,139,10,319,0,19999,5999
58,Gula,168,13,401,0,24999,19999
58,Kaldu Jamur,98,11,372,0,5999,9999
58,Selai,186,22,475,1,19999,17722
58,Permen,179,18,361,1,9999,7268
58,Gulali,65,5,263,1,5999,11564
58,Makaroni,162,8,621,0,24999,9999
58,Marshmallow,132,10,384,0,14999,9999
58,Kuaci,73,3,190,0,24999,24999
58,Yogurt,195,8,298,0,14999,5999
58,Keju,168,12,732,1,5999,12663
58,Nugget,175,13,748,0,19999,24999
58,Air Mineral,195,8,889,0,14999,5999
58,Minuman Isotonik,164,17,727,0,24999,14999
58,Keripik,172,20,1074,0,9999,9999
58,Susu Kemasan,154,12,690,0,5999,24999
58,Kopi Kemasan,189,11,368,0,19999,19999
58,Kacang,165,10,579,0,14999,9999
58,Buah-Buahan,179,13,521,0,5999,24999
58,Sayur-Sayuran,196,11,273,1,19999,16181
58,Ice Cream,174,16,434,1,14999,7078
58,Kornet,136,9,592,1,24999,8395
58,Daging Segar,184,8,819,0,14999,14999
58,Minyak Goreng,179,13,495,0,5999,19999
58,Kentang Goreng,163,7,318,0,19999,19999
58,Telur,193,9,400,0,9999,19999
58,Seafood Segar,136,18,764,0,14999,24999
58,Mentega,120,15,336,1,24999,15451
58,Krim,42,10,235,1,24999,4728
58,Bihun,113,13,582,0,19999,14999
59,Susu Bubuk,86,14,494,0,24999,19999
59,Biskuit,37,27,314,0,9999,9999
59,Sirup,29,11,829,0,14999,24999
59,Soda,53,7,621,0,14999,14999
59,Cokelat,67,21,511,0,9999,9999
59,Roti,64,15,385,1,19999,7549
59,Sereal,107,11,1087,0,19999,9999
59,Mie Instan,186,8,788,0,19999,19999
59,Kopi Bubuk,165,9,421,0,14999,14999
59,Sarden Kaleng,86,5,208,1,24999,5188
59,Jus Kemasan,109,15,277,0,5999,14999
59,Buah Kering,172,21,456,0,19999,9999
59,Beras,134,19,240,1,24999,4501
59,Teh,184,23,522,0,9999,24999
59,Pasta,152,25,605,1,9999,14721
59,Mayones,180,13,590,1,24999,7891
59,Kecap,165,8,202,0,9999,9999
59,Penyedap Rasa,79,3,129,0,19999,9999
59,Saos,194,20,430,0,24999,9999
59,Garam,139,10,260,0,19999,24999
59,Gula,168,13,528,0,24999,24999
59,Kaldu Jamur,98,11,368,0,5999,19999
59,Selai,186,22,462,0,19999,9999
59,Permen,179,18,387,0,9999,14999
59,Gulali,65,5,286,1,5999,8719
59,Makaroni,162,8,577,1,24999,15767
59,Marshmallow,132,10,370,0,14999,5999
59,Kuaci,73,3,272,0,24999,5999
59,Yogurt,195,8,327,0,14999,24999
59,Keju,168,12,749,1,5999,7397
59,Nugget,175,13,834,1,19999,20514
59,Air Mineral,195,8,978,0,14999,9999
59,Minuman Isotonik,164,17,760,0,24999,9999
59,Keripik,172,20,934,0,9999,24999
59,Susu Kemasan,154,12,653,0,5999,5999
59,Kopi Kemasan,189,11,363,0,19999,24999
59,Kacang,165,10,446,1,14999,8803
59,Buah-Buahan,179,13,480,1,5999,10617
59,Sayur-Sayuran,196,11,292,0,19999,9999
59,Ice Cream,174,16,497,0,14999,24999
59,Kornet,136,9,565,0,24999,14999
59,Daging Segar,184,8,679,0,14999,19999
59,Minyak Goreng,179,13,573,0,5999,19999
59,Kentang Goreng,163,7,276,0,19999,5999
59,Telur,193,9,382,1,9999,16214
59,Seafood Segar,136,18,647,0,14999,14999
59,Mentega,120,15,378,0,24999,5999
59,Krim,42,10,193,0,24999,24999
59,Bihun,113,13,590,0,19999,14999
60,Susu Bubuk,86,14,519,0,24999,5999
60,Biskuit,37,27,394,0,9999,19999
60,Sirup,29,11,832,0,14999,19999
60,Soda,53,7,552,0,14999,9999
60,Cokelat,67,21,448,0,9999,5999
60,Roti,64,15,333,0,19999,9999
60,Sereal,107,11,621,0,19999,19999
60,Mie Instan,186,8,836,0,19999,5999
60,Kopi Bubuk,165,9,406,0,14999,9999
60,Sarden Kaleng,86,5,233,1,24999,22329
60,Jus Kemasan,109,15,304,0,5999,19999
60,Buah Kering,172,21,470,0,19999,14999
60,Beras,134,19,337,1,24999,12313
60,Teh,184,23,499,0,9999,24999
60,Pasta,152,25,850,1,9999,15829
60,Mayones,180,13,724,0,24999,24999
60,Kecap,165,8,211,1,9999,22154
60,Penyedap Rasa,79,3,159,1,19999,7212
60,Saos,194,20,453,0,24999,19999
60,Garam,139,10,309,0,19999,5999
60,Gula,168,13,449,1,24999,10939
60,Kaldu Jamur,98,11,427,1,5999,5077
60,Selai,186,22,444,0,19999,24999
60,Permen,179,18,328,1,9999,11929
60,Gulali,65,5,297,0,5999,14999
60,Makaroni,162,8,577,0,24999,9999
60,Marshmallow,132,10,397,0,14999,14999
60,Kuaci,73,3,275,0,24999,24999
60,Yogurt,195,8,337,1,14999,14381
60,Keju,168,12,679,0,5999,24999
60,Nugget,175,13,672,0,19999,5999
60,Air Mineral,195,8,1093,1,14999,7075
60,Minuman Isotonik,164,17,677,1,24999,16580
60,Keripik,172,20,942,0,9999,19999
60,Susu Kemasan,154,12,637,1,5999,8350
60,Kopi Kemasan,189,11,347,0,19999,9999
60,Kacang,165,10,436,0,14999,9999
60,Buah-Buahan,179,13,556,0,5999,19999
60,Sayur-Sayuran,196,11,268,0,19999,9999
60,Ice Cream,174,16,381,1,14999,14087
60,Kornet,136,9,585,0,24999,24999
60,Daging Segar,184,8,779,1,14999,13439
60,Minyak Goreng,179,13,623,0,5999,5999
60,Kentang Goreng,163,7,338,0,19999,19999
60,Telur,193,9,485,1,9999,12860
60,Seafood Segar,136,18,632,0,14999,9999
60,Mentega,120,15,379,0,24999,5999
60,Krim,42,10,210,0,24999,14999
60,Bihun,113,13,599,1,19999,17891
61,Susu Bubuk,86,14,548,0,24999,24999
61,Biskuit,37,27,322,0,9999,5999
61,Sirup,29,11,677,0,14999,9999
61,Soda,53,7,604,1,14999,11357
61,Cokelat,67,21,394,0,9999,14999
61,Roti,64,15,351,0,19999,5999
61,Sereal,107,11,1013,0,19999,14999
61,Mie Instan,186,8,896,0,19999,9999
61,Kopi Bubuk,165,9,404,0,14999,24999
61,Sarden Kaleng,86,5,223,0,24999,19999
61,Jus Kemasan,109,15,307,0,5999,24999
61,Buah Kering,172,21,516,1,19999,21087
61,Beras,134,19,301,0,24999,19999
61,Teh,184,23,615,0,9999,14999
61,Pasta,152,25,717,0,9999,9999
61,Mayones,180,13,714,1,24999,14673
61,Kecap,165,8,246,0,9999,5999
61,Penyedap Rasa,79,3,130,0,19999,9999
61,Saos,194,20,453,1,24999,14847
61,Garam,139,10,290,0,19999,24999
61,Gula,168,13,508,0,24999,5999
61,Kaldu Jamur,98,11,475,0,5999,19999
61,Selai,186,22,436,0,19999,5999
61,Permen,179,18,336,0,9999,24999
61,Gulali,65,5,247,0,5999,24999
61,Makaroni,162,8,602,0,24999,19999
61,Marshmallow,132,10,364,0,14999,19999
61,Kuaci,73,3,209,0,24999,19999
61,Yogurt,195,8,444,0,14999,5999
61,Keju,168,12,689,0,5999,19999
61,Nugget,175,13,856,1,19999,15273
61,Air Mineral,195,8,981,1,14999,12263
61,Minuman Isotonik,164,17,651,0,24999,9999
61,Keripik,172,20,1137,0,9999,24999
61,Susu Kemasan,154,12,647,0,5999,9999
61,Kopi Kemasan,189,11,404,0,19999,14999
61,Kacang,165,10,474,1,14999,4731
61,Buah-Buahan,179,13,489,1,5999,11560
61,Sayur-Sayuran,196,11,282,0,19999,19999
61,Ice Cream,174,16,461,0,14999,14999
61,Kornet,136,9,620,0,24999,5999
61,Daging Segar,184,8,773,0,14999,19999
61,Minyak Goreng,179,13,491,1,5999,5335
61,Kentang Goreng,163,7,332,0,19999,19999
61,Telur,193,9,516,0,9999,14999
61,Seafood Segar,136,18,670,0,14999,5999
61,Mentega,120,15,383,0,24999,19999
61,Krim,42,10,215,1,24999,10595
61,Bihun,113,13,533,0,19999,24999
62,Susu Bubuk,86,14,541,0,24999,19999
62,Biskuit,37,27,383,0,9999,9999
62,Sirup,29,11,654,0,14999,5999
62,Soda,53,7,545,0,14999,14999
62,Cokelat,67,21,506,1,9999,5123
62,Roti,64,15,321,1,19999,22465
62,Sereal,107,11,1192,0,19999,24999
62,Mie Instan,186,8,825,0,19999,19999
62,Kopi Bubuk,165,9,388,1,14999,13210
62,Sarden Kaleng,86,5,179,0,24999,19999
62,Jus Kemasan,109,15,254,1,5999,8828
62,Buah Kering,172,21,484,0,19999,9999
62,Beras,134,19,275,0,24999,24999
62,Teh,184,23,581,0,9999,19999
62,Pasta,152,25,853,1,9999,13470
62,Mayones,180,13,647,0,24999,19999
62,Kecap,165,8,204,0,9999,5999
62,Penyedap Rasa,79,3,150,1,19999,4616
62,Saos,194,20,491,0,24999,5999
62,Garam,139,10,313,0,19999,14999
62,Gula,168,13,440,0,24999,19999
62,Kaldu Jamur,98,11,370,0,5999,14999
62,Selai,186,22,519,0,19999,5999
62,Permen,179,18,354,0,9999,19999
62,Gulali,65,5,277,0,5999,19999
62,Makaroni,162,8,679,0,24999,19999
62,Marshmallow,132,10,415,0,14999,5999
62,Kuaci,73,3,205,0,24999,14999
62,Yogurt,195,8,394,0,14999,14999
62,Keju,168,12,701,0,5999,19999
62,Nugget,175,13,834,0,19999,24999
62,Air Mineral,195,8,952,0,14999,9999
62,Minuman Isotonik,164,17,760,0,24999,9999
62,Keripik,172,20,785,0,9999,5999
62,Susu Kemasan,154,12,675,0,5999,5999
62,Kopi Kemasan,189,11,371,0,19999,19999
62,Kacang,165,10,487,0,14999,24999
62,Buah-Buahan,179,13,660,0,5999,24999
62,Sayur-Sayuran,196,11,231,1,19999,17551
62,Ice Cream,174,16,451,1,14999,15564
62,Kornet,136,9,610,0,24999,19999
62,Daging Segar,184,8,654,0,14999,19999
62,Minyak Goreng,179,13,542,0,5999,5999
62,Kentang Goreng,163,7,423,0,19999,14999
62,Telur,193,9,510,0,9999,14999
62,Seafood Segar,136,18,552,0,14999,5999
62,Mentega,120,15,332,0,24999,5999
62,Krim,42,10,206,0,24999,14999
62,Bihun,113,13,464,0,19999,14999
63,Susu Bubuk,86,14,549,0,24999,9999
63,Biskuit,37,27,431,0,9999,9999
63,Sirup,29,11,660,0,14999,9999
63,Soda,53,7,536,0,14999,19999
63,Cokelat,67,21,447,0,9999,19999
63,Roti,64,15,332,0,19999,24999
63,Sereal,107,11,915,0,19999,19999
63,Mie Instan,186,8,784,0,19999,19999
63,Kopi Bubuk,165,9,408,1,14999,20835
63,Sarden Kaleng,86,5,222,0,24999,19999
63,Jus Kemasan,109,15,314,1,5999,22308
63,Buah Kering,172,21,544,1,19999,20645
63,Beras,134,19,253,1,24999,8780
63,Teh,184,23,580,1,9999,8449
63,Pasta,152,25,698,1,9999,21838
63,Mayones,180,13,814,0,24999,9999
63,Kecap,165,8,203,0,9999,19999
63,Penyedap Rasa,79,3,117,0,19999,14999
63,Saos,194,20,521,0,24999,19999
63,Garam,139,10,316,0,19999,5999
63,Gula,168,13,480,0,24999,19999
63,Kaldu Jamur,98,11,317,0,5999,14999
63,Selai,186,22,487,0,19999,5999
63,Permen,179,18,329,1,9999,8397
63,Gulali,65,5,243,0,5999,24999
63,Makaroni,162,8,609,1,24999,11138
63,Marshmallow,132,10,442,0,14999,24999
63,Kuaci,73,3,267,1,24999,14167
63,Yogurt,195,8,363,0,14999,5999
63,Keju,168,12,645,1,5999,11796
63,Nugget,175,13,796,1,19999,19983
63,Air Mineral,195,8,875,0,14999,24999
63,Minuman Isotonik,164,17,796,0,24999,19999
63,Keripik,172,20,850,0,9999,5999
63,Susu Kemasan,154,12,655,0,5999,24999
63,Kopi Kemasan,189,11,395,0,19999,14999
63,Kacang,165,10,529,0,14999,19999
63,Buah-Buahan,179,13,539,1,5999,4630
63,Sayur-Sayuran,196,11,261,0,19999,14999
63,Ice Cream,174,16,473,1,14999,8426
63,Kornet,136,9,601,0,24999,14999
63,Daging Segar,184,8,751,0,14999,19999
63,Minyak Goreng,179,13,583,0,5999,5999
63,Kentang Goreng,163,7,412,0,19999,19999
63,Telur,193,9,475,0,9999,5999
63,Seafood Segar,136,18,584,0,14999,5999
63,Mentega,120,15,313,1,24999,14968
63,Krim,42,10,199,0,24999,24999
63,Bihun,113,13,503,0,19999,19999
64,Susu Bubuk,86,14,576,0,24999,19999
64,Biskuit,37,27,336,1,9999,8995
64,Sirup,29,11,855,0,14999,9999
64,Soda,53,7,658,0,14999,5999
64,Cokelat,67,21,461,0,9999,9999
64,Roti,64,15,292,0,19999,9999
64,Sereal,107,11,986,0,19999,5999
64,Mie Instan,186,8,880,0,19999,14999
64,Kopi Bubuk,165,9,423,1,14999,16965
64,Sarden Kaleng,86,5,234,0,24999,14999
64,Jus Kemasan,109,15,321,0,5999,19999
64,Buah Kering,172,21,417,0,19999,5999
64,Beras,134,19,296,0,24999,14999
64,Teh,184,23,658,0,9999,9999
64,Pasta,152,25,736,1,9999,5225
64,Mayones,180,13,646,0,24999,5999
64,Kecap,165,8,243,0,9999,19999
64,Penyedap Rasa,79,3,136,1,19999,19984
64,Saos,194,20,518,1,24999,8490
64,Garam,139,10,306,0,19999,5999
64,Gula,168,13,495,0,24999,5999
64,Kaldu Jamur,98,11,452,1,5999,7537
64,Selai,186,22,533,0,19999,19999
64,Permen,179,18,330,1,9999,4545
64,Gulali,65,5,282,0,5999,14999
64,Makaroni,162,8,474,0,24999,14999
64,Marshmallow,132,10,435,1,14999,19117
